id,vote_average,vote_count,title,genre_id,overview,popularity,original_language,release_date,production_companies_id,homepage,imdb_id,revenue,tagline,similar_movie_id
586595,5.0,14,After Midnight,"[18, 27, 10749]","Dealing with a girlfriend suddenly leaving is tough enough. But for Hank, heartbreak couldn’t have come at a worse time. There’s also a monster trying to break through his front door every night.",3.794,en,2020-02-14,[105878],https://crankedupfilms.com/aftermidnight,tt8358220,0,,[]
586711,0.0,0,Athena,"[27, 53]","Living in rural Washington state, Rose struggles to adapt back into society after a traumatic experience. She does, however, reach out to an old friend, causing a rift that spirals out of her control.",0.951,en,2020-04-18,[],,,0,,[]
586742,8.1,5,Dreambuilders,"[16, 12, 35]","Minna, a young girl, misuses her newfound ability to create and control other people’s dreams to teach her bothersome stepsister a lesson. When her stepsister can no longer wake up, Minna has to enter the dream world to save her.",3.86,da,2020-02-06,"[124884, 124886, 124887]",,tt9855978,0,,"[239529, 15371, 630027, 610892, 568160, 34433, 378064, 671397, 9323, 399579, 83389, 81, 39103, 303857, 39106, 39105, 14069, 44251, 532067, 11633, 445030, 39323, 374205, 39108, 540141, 39107, 23446, 18491, 19576, 28609, 162069, 390635, 608826, 15370, 532321, 317442, 665251, 135531, 496891, 324553, 16859, 149, 10515, 4935, 12429, 8392, 372058, 51739, 11621, 149870, 37933, 128, 15283, 129, 37797, 11430, 110420, 400160, 126963, 10494, 38142, 39104, 41498, 137113, 10991, 176983, 14164, 39101, 83088, 11299, 39102, 79707, 44729, 12140, 12599, 585077, 39324, 10228, 242828, 46033, 571265, 504253, 221731, 492719, 4977, 15080, 347201, 21057, 39100, 16910, 413594, 579741, 24752, 919, 390734, 39148, 433945, 113082, 378108, 198375]"
586791,0.0,0,Little Fish,"[10749, 878, 18]",A young married couple struggles to hang on to themselves and each other in the face of a rapidly spreading disease that attacks memory. How can you build a future if you are constantly rebuilding the past?,1.769,en,2020-04-17,"[7625, 92720, 85465, 22146]",,tt9735470,0,,[]
586945,0.0,0,The Crossing,"[16, 18]","An animated feature film following the dramatic journey of two siblings, Kyona and her brother Adriel, who are running away, because they are being pursued by an unspecified Eastern European country. A story about the neverending effort to find a new home, where we can find a better life. An effort for which we are willing to risk our lives. On this journey of hope people overcome various perils and experience the most terrible of situations. They are fueled by the awareness of who they really are, what they are running from and what they are hopeful of. In the end an experience like that becomes a story worth telling again and again.",1.082,fr,2020-06-17,"[42765, 79397, 201, 71406, 6719]",,tt8567862,0,,[]
586947,0.0,0,Raggie,"[12, 16, 10751]","A story about a very special and very charming living doll that causes a bit of jealousy between brother and sister, but eventually brings them closer together.",0.84,da,2020-01-17,"[3922, 115247]",,,0,,[]
587074,0.0,0,Magical: Make the Princess Laugh!!,"[16, 10751, 14, 10749]","On her seventh birthday, Princess Lia’s mother is killed. Toma, a psychic nomad, loved by the King, suddenly appeared in front of the Queen's cortege and, using psychic powers, crushed her vehicle, and disappeared. When the large operation to apprehend him fails, the enraged King expels the nomadic tribes from the kingdom, and pampers the princess within the walls of the palace, to protect her. 10 years later... Princess Lia, now 17, escapes the palace to enjoy adventures outside, and discovers a new and enjoyable world, and love, through a street artist, Teo, whom she met. The story unfolds, with a beautiful music, about two people overcoming stereotypes and discovering love.",0.798,ko,2020-07-01,[115711],https://blog.naver.com/studiobanimation,,0,,[]
587211,5.0,1,God Father,[],"Godfather is a Tamil action movie, directed by Jegan Rajshekar. The cast of Godfather includes Natarajan Subramaniam,Lal.",0.947,ta,2020-02-21,"[115740, 115741]",,tt11531324,0,,[]
587391,0.0,0,Slocum,"[16, 18, 10751]","I can tell you about my father's voyage on his boat, because I was with him all the time. It was a rather strange voyage, with no ocean or sea crossing, not even a lock to pass through... The boat stayed at home and so did my father. But that does not mean there was no adventure...",0.693,fr,2020-12-31,"[81742, 13351]",,,0,,"[112160, 205587, 13, 11007, 1552, 8204, 11816, 12920, 333348, 100271, 609, 232175, 48617, 14211, 32868, 258480, 11216, 1375, 38843, 49519, 788, 15789, 170687, 103663, 244761, 28178, 340666, 137106, 110415, 5915, 150540, 2698, 89185, 637920, 351964, 20352, 7350, 446696, 587, 454467, 426426, 38843, 15789, 33196, 5915, 10830, 7350, 446696, 82702, 118, 35, 425, 634, 39254, 14, 492188, 398978, 185, 392, 129, 421, 93456, 376867, 565310, 281957, 277216, 433, 431580, 82703, 157336, 9741, 122906, 141, 98, 205015, 1631, 394117, 39839, 8346, 10735, 9587, 4723, 393457, 158445, 416477, 2288, 53487, 8967, 452507, 505192, 468, 541481, 16248, 10054, 866, 339984, 571687, 13461, 309809, 23169]"
587412,0.0,0,K.G.F: Chapter 2,"[28, 18]","Rocky, whose name strikes fear in the heart of his foes. His allies look up to Rocky as their Savior, the government sees him as a threat to law and order; enemies are clamoring for revenge and conspiring for his downfall. Bloodier battles and darker days await as Rocky continues on his quest for unchallenged supremacy.",1.818,kn,2020-10-23,"[111627, 79395]",,tt10698680,0,,"[562, 257088, 11565, 8961, 303, 1572, 1089, 136400, 1571, 7220, 341013, 754, 10775, 564147, 10040, 38322, 26674, 12153, 9600, 4169, 2099, 1844, 13969, 36647, 1538, 891, 9437, 238713, 497698, 458156, 9802, 38700, 954, 10764, 608, 607, 156022, 1422, 955, 7485, 38700, 449443, 1422, 168672, 9737, 640, 2109, 395834, 273481, 90, 1701, 7551, 699, 9366, 9882, 458594, 4824, 7516, 272, 10431, 3595, 93837, 76640, 396371, 13056, 8834, 37710, 306, 968, 4723, 2026, 8007, 11062, 302156, 663, 75656, 88794, 500682, 180299, 8843, 1051, 509874, 425148, 21338, 136795, 11713, 383121, 22804, 12123, 818, 320, 816, 1493, 374617, 860, 817, 10952, 13027, 8838, 186]"
587496,0.0,0,The Rental,[],Two couples rent a vacation home for what should be a celebratory weekend get-away.,4.258,en,2020-07-09,"[22146, 91934]",,,0,,[]
587565,0.0,0,Entierro,[99],This documentary was born with the idea of portray accurately and factually the story of the famous Chilean artist Carmengloria Morales through her art and her relationship with music.,0.849,es,2020-01-09,"[115806, 55850]",,tt9842678,0,,[]
587610,0.0,0,The Oath,"[18, 10752, 36]","An impressing war drama, a story of life and heroism of Naum Balapan - an academic psychiatrist, Doctor of Medicine, a chief doctor of the Sevastopol psychiatric hospital since 1922. With the help of his wife he saved dozens of innocent people from Genocide during Nazi Occupation until his tragic death in 1942.",0.84,ru,2020-02-25,[115813],,tt10091630,0,,[]
587677,0.0,0,Russian Spleen,[35],A true story about three friends renting a flat together. During one day they live through a number of both strange and funny adventures with one end looming ahead – they will mature.,0.672,ru,2020-06-25,[115820],,,0,,[]
587792,4.0,1,Palm Springs,[35],"When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated as they are unable to escape the venue, themselves, or each other.",3.233,en,2020-01-26,"[128360, 113319, 90733]",,tt9484998,0,,[]
587807,0.0,0,Tom & Jerry,"[35, 10751, 16]",CGI & live-action hybrid based on the cartoon.,6.907,en,2020-12-23,"[25120, 174]",,tt1361336,0,,[]
587970,0.0,0,So My Grandma's a Lesbian!,"[35, 10749]","Eva, a young and promising Spanish lawyer based in Edinburgh, sees her wedding plans with the heir to an important and ultra-conservative Scottish family in jeopardy when she learns that her grandmother, Sofía, has decided to marry…",0.931,es,2020-04-10,"[115868, 115869, 8523, 981]",https://filmaxinternationalsales.com/film/so-my-grandma-s-a-lesbian,tt9695258,0,,"[258480, 370663, 126331, 37636, 375262, 142, 449176, 107257, 52371, 31216, 1544, 273153, 419743, 513, 301365, 484641, 376867, 507076, 535356, 434714, 540, 152584, 398818, 490132, 303991, 290098, 1966, 531428, 2255, 467952, 50270, 550059, 678246, 627, 505058, 1018, 504608, 249397, 14, 314365, 14, 306819, 205596, 393519, 530385, 188927, 152532, 424694, 10989, 4995, 401898, 491418, 20770, 11634, 39781, 968, 1378, 71672, 55846, 18212, 520172, 606243, 56743, 470333, 300667, 28031, 1391, 468, 21634, 295151, 44125, 19344, 97370, 9303, 186992, 9261, 455, 121875, 84892, 180863, 15708, 630027, 532938, 105531, 426613, 11386, 197033, 529531, 10818, 10310, 78177, 36834, 537681, 472451, 10938, 11184, 306952, 26715, 451945, 399725]"
588008,0.0,0,Liebestraum,[99],A lie of 200 years is about to be revealed......,2.197,en,2020-09-25,[],https://www.uniquefilmsupinc.com,tt9915736,0,A lie of 200 years is about to be revealed.....,[]
588009,7.3,16,Adú,[18],"In a desperate attempt to reach Europe and crouched before an airstrip in Cameroon, a six-year-old boy and his older sister wait to sneak into the holds of an airplane. Not too far away, an environmental activist contemplates the terrible image of an elephant, dead and fangless. Not only do you have to fight against poaching, but you will also have to meet the problems of your newly arrived daughter from Spain. Thousands of kilometers to the north, in Melilla, a group of civil guards prepare to face the furious crowd of sub-Saharan people who have begun the assault on the fence. Three stories linked by a central theme, in which none of its protagonists know that their destinies are doomed to cross and that their lives will no longer be the same.",3.506,es,2020-01-31,"[2875, 1677, 113812]",,tt9616700,0,,"[441875, 46788, 418235, 75877, 695407, 531615, 361841, 70067, 310930, 411722, 264045, 66342, 410508, 77360, 380007, 592465, 454998, 184421, 66266, 324616, 480014, 324383, 304612, 488445, 66406, 66367, 240592, 540749, 435192, 342269, 512088, 509326, 524381, 592327, 500970, 534870, 592653, 601433, 304977, 270375, 262374, 417742, 509482, 409402, 472502, 504041, 504050, 645036, 421378, 460401, 636793, 190292, 324373, 507410, 406996, 551334, 580727, 324620, 299437, 265663, 658901, 622001, 604291, 688910, 692006, 698709, 704781, 616277, 593889, 435103]"
588077,0.0,0,s01e03,[10749],"A virtual love story set in Vancouver, New York, and the dying world of a massively multiplayer online role playing game.",3.525,en,2020-05-04,"[126725, 95473]",,,0,,[]
588099,0.0,0,Boomerang,"[35, 80]","A wealthy pharmaceutical business owner, Edik is used to managing and controlling. But fate brings him an unexpected surprise. The unemployed artist Petrovich, who decided to say goodbye to life, falls from the roof of a skyscraper onto a brand new expensive businessman’s car. Is the miserable life of a loser worth that kind of money? Moreover, he will never be able to return them. But debt must be received at all costs, for Edik it is a matter of principle, forgiving others is not in his rules. Edik decides that Petrovich will work for him for free, he has every right to do so, because he is a real master of life. Or does he only think so, and everything can change at any second and turn over exactly the opposite?",1.148,ru,2020-04-02,"[65864, 115817]",https://severcinema.ru/projects/bumerang.html,tt10924538,0,,[]
588103,0.0,0,Look Like Me,[12],"Olya is a crazy girl who escaped from an orphanage. Maxim is a blind guy, tired of the quirks of a rich father. By chance meeting, the guys decide to drop everything and go to sea. Why not - Maxim's father has money, Olya has a crazy craving for adventure. They are young and want freedom, they only see it in their own way. But this makes the journey only brighter and more fun!",4.162,ru,2020-05-28,[115895],,,0,,[]
588921,0.0,0,Ainbo,"[12, 16, 10751, 14]","A girl was born and grew up in the deepest jungle of the Amazon, Colonia, that rests on the back of the most powerful Mother Spirit in the Amazon, Turtle Motelo Mama. One day she discovers that her homeland is being threatened and realizes that there are other humans in the world besides her people. As she fights to save her paradise against the greed and exploitation of children, logging, and illegal mining, she begins to struggle to reverse this destruction and impending evil of the Yucuruna, the darkness that lives in the Amazon. Guided by her mother's spirit, Ainbo is determined to save her land and save her people before it's too late.",1.806,en,2020-10-01,"[116034, 27277, 85205]",http://www.cinemamanagementgroup.com/film/ainbo/,tt6570098,0,,"[15371, 610892, 239529, 568160, 34433, 81, 303857, 14069, 532067, 445030, 374205, 39108, 378064, 671397, 9323, 399579, 83389, 23446, 18491, 19576, 39103, 630027, 39106, 39105, 44251, 15370, 532321, 665251, 135531, 16859, 10515, 4935, 12429, 8392, 51739, 11621, 37933, 128, 15283, 129, 110420, 11430, 400160, 37797, 11633, 39323, 41498, 162069, 496891, 390635, 608826, 137113, 324553, 317442, 149, 372058, 149870, 10991, 176983, 10494, 38142, 14164, 83088, 39102, 39107, 79707, 28609, 12599, 585077, 11299, 10228, 571265, 12140, 126963, 39104, 242828, 504253, 16910, 413594, 24752, 221731, 492719, 919, 4977, 433945, 113082, 15080, 347201, 21057, 390634, 172329, 39101, 598331, 390734, 475215, 64246, 287590, 149871, 44729, 572154]"
589049,7.1,59,The Photograph,"[18, 10749]","When famed photographer Christina Eames dies unexpectedly, she leaves her estranged daughter, Mae, hurt, angry and full of questions. When Mae finds a photograph tucked away in a safe-deposit box, she soon finds herself delving into her mother's early life -- an investigation that leads to an unexpected romance with a rising journalist.",18.161,en,2020-02-14,"[49968, 33]",https://www.thephotographmovie.com/,tt7798646,0,,[]
589287,0.0,0,Inshallah,[],A man on a secret mission to weed out anti-national elements from within a family encounters many road blocks before success,7.68,hi,2020-05-23,[],,,0,,[]
589366,6.0,1,Seahorse,[99],"Director Jeanie Finlay charts a transgender man's path to parenthood after he decides to carry his child himself. The pregnancy prompts an unexpected and profound reckoning with conventions of masculinity, self-definition and biology",3.724,en,2020-01-28,"[128403, 49822, 88199, 87763]",http://www.seahorsefilm.com,tt6314864,0,,"[126331, 31225, 449176, 21634, 303991, 205596, 376867, 377154, 26280, 10139, 400547, 472451, 142, 1966, 424694, 186992, 507076, 55846, 467952, 1378, 17483, 26933, 258034, 84892, 550059, 258480, 398818, 504608, 9800, 314365, 83542, 306819, 393519, 519010, 188927, 152532, 206487, 15708, 968, 537681, 10938, 11386, 678246, 340684, 9339, 375262, 7326, 9655, 110415, 95610, 370663, 490132, 446696, 267, 14, 491283, 457136, 810, 4964, 9603, 9603, 381283, 9381, 446159, 484641, 447332, 929, 924, 570670, 64, 468, 4995, 184352, 1420, 107257, 426613, 378, 2900, 65229, 1624, 226, 428493, 540, 10216, 10052, 491418, 9587, 291984, 9261, 398175, 44125, 273153, 3682, 606243, 1364, 182560, 342672, 174366, 2759, 15584]"
589535,6.0,1,Double Plus Fifteen,[18],,0.979,es,2020-02-28,"[116144, 10026, 10115, 72738, 31123, 3631]",,tt8586448,0,,[]
589754,0.0,0,Последний богатырь: Корень зла,"[14, 12]","In the second part, viewers will learn about the origins of the ancient evil that the heroes had to face in the first film, see new corners of the fabulous Belogorye, and will witness exciting fights involving epic heroes.",1.325,ru,2020-12-24,[42877],,,0,,[]
