id,vote_average,vote_count,title,genre_id,overview,popularity,original_language,release_date,production_companies_id,homepage,imdb_id,revenue,tagline
623856,0.0,0,Let Them All Talk,"[35, 18]",A celebrated author takes a journey with some old friends to have some fun and heal old wounds. Her nephew comes along to wrangle the ladies and finds himself involved with a young literary agent.,5.183,en,2020-12-31,"[7429, 8850]",,tt10808832,0,
702099,0.0,0,The Orchid And The Bee,[16],"Nature is wondrous and clever. As Darwin taught us, those who improvise most effectively prevail. There are species who under threat revert to earlier forms, others who cultivate parasitic relationships with neighbouring beings, while the most inventive ones transform their bodies to mimic and seduce unsuspecting companions. The Orchid and the Bee is an expressionistic VR ode to life’s struggle for existence, explored through a chain of genetic love affairs.",3.645,en,2020-12-12,[10473],,,0,
685495,8.0,1,East Lake Meadows: A Public Housing Story,[99],"The history of the East Lake Meadows public housing project in Atlanta and the people who lived there from 1970 to its demolition in 2000, with special emphasis on the activism of Eva Davis asserting the rights of the tenants.",5.161,en,2020-03-24,"[10722, 10622]",https://www.pbs.org/kenburns/east-lake-meadows/,tt11609344,0,
588077,0.0,0,s01e03,[10749],"A virtual love story set in Vancouver, New York, and the dying world of a massively multiplayer online role playing game.",3.525,en,2020-05-04,"[126725, 95473]",,,0,
617502,0.0,0,Jolt,[28],"Lindy, an acid-tongued woman with rage issues. Lindy controls her temper by shocking herself with an electrode vest. One day she makes a connection with Justin, which gives her a glimmer of hope for a shock-free future but when he’s murdered, she launches herself on a revenge-fueled rampage in pursuit of his killer. Meanwhile, detective Vicars and detective Nevin mark Lindy as their chief suspect.",4.886,en,2020-12-31,[1020],,tt10228134,0,
665772,0.0,0,Who Wants Me Dead?,"[53, 10770]","After the death of her estranged sister Nikki, with whom she'd hadn't seen since they were separated in foster care, Carly is surprised to learn that she is named in Nikki's will as guardian of her adopted daughter Mallie. Upon moving across the country to honor her sister's wishes, Carly quickly realizes that not only was Mallie left a substantial inheritance, but that not everyone is happy about the existence of a long lost sister. Someone else wants custody of rich Mallie, and they aren't going to let Carly stand in their way for much longer.",5.159,en,2020-01-17,[36152],https://www.mylifetime.com/movies/who-wants-me-dead,tt10378926,0,
576568,6.7,9,Come As You Are,"[35, 18]",Three young men with disabilities embark on a road trip to a brothel in Montreal catering to people with special needs to lose their virginity and embrace their independence. Inspired by a true story and remake of the Belgian film Hasta La Vista,3.265,zh,2020-02-14,"[123192, 129262, 118667]",,tt6722726,0,
661329,8.5,2,Riddled with Deceit: A Martha's Vineyard Mystery,"[9648, 18]","Former detective Jeff Jackson teams up with Dr. Zee Madieras to track down their friend's missing emerald brooch, a thief, and also... a murderer.",5.074,en,2020-02-23,[],https://www.hallmarkmoviesandmysteries.com/riddled-with-deceit-a-marthas-vineyard-mystery,tt11617476,0,
643205,0.0,0,Between Waves,"[28, 18, 878]","Even after his presumed death, Jamie continues to be visited by her lover Isaac, a quantum physicist, who pleads for her to join him in a parallel plane.",4.877,en,2020-07-15,[],,tt10663608,0,
643882,0.0,0,The Princess Switch: Switched Again,"[18, 10749]","In this sequel to The Princess Switch (2018), Duchess Margaret unexpectedly inherits the throne & hits a rough patch with Kevin so it’s up to Stacy to save the day before a new lookalike —party girl Fiona— foils their plans.",3.677,en,2020-12-25,"[2090, 124710]",,,0,
700952,0.0,0,Ich brauche euch,"[18, 10751]",,3.084,de,2020-05-11,[4606],,,0,
703198,0.0,0,Disconnect,[],"In “Spaces #3”, 7 internationally acclaimed directors shot, after commissioning by the Thessaloniki International Film Festival, a short film at home, making their own timely comment on the new reality that we live in. The project is inspired by the book “Species of Spaces” by the French novelist, filmmaker, documentalist, and essayist, Georges Perec and the days of quarantine. The idea is to create a film at home, using the environment, the people or the animals in that space. The only outdoor areas that may be used are outdoor living spaces, such as the terrace, the garden, the balcony and the stairwell. “Disconnect” is Annemarie Jacir’s submission.",3.158,en,2020-05-12,[],https://www.filmfestival.gr/en/stay-home/spaces3,,0,
703221,0.0,0,My influences,[99],"In “Spaces #3”, 7 internationally acclaimed directors shot, after commissioning by the Thessaloniki International Film Festival, a short film at home, making their own timely comment on the new reality that we live in. The project is inspired by the book “Species of Spaces” by the French novelist, filmmaker, documentalist, and essayist, Georges Perec and the days of quarantine. The idea is to create a film at home, using the environment, the people or the animals in that space. The only outdoor areas that may be used are outdoor living spaces, such as the terrace, the garden, the balcony and the stairwell. “My influences” is Albert Serra’s submission.",3.408,en,2020-05-12,[],https://www.filmfestival.gr/en/stay-home/spaces3,,0,
703215,0.0,0,The Infinite Confinement,[878],"In “Spaces #3”, 7 internationally acclaimed directors shot, after commissioning by the Thessaloniki International Film Festival, a short film at home, making their own timely comment on the new reality that we live in. The project is inspired by the book “Species of Spaces” by the French novelist, filmmaker, documentalist, and essayist, Georges Perec and the days of quarantine. The idea is to create a film at home, using the environment, the people or the animals in that space. The only outdoor areas that may be used are outdoor living spaces, such as the terrace, the garden, the balcony and the stairwell. “The Infinite Confinement” is Victor Moreno’s submission.",3.158,es,2020-05-12,[],https://www.filmfestival.gr/en/stay-home/spaces3,,0,
703213,0.0,0,Kami-Oshi,[],When the father and son argue about each other's religion   But in the end What is the true meaning of religion?,3.158,th,2020-05-12,[],,,0,
703207,0.0,0,Family,[10402],"In “Spaces #3”, 7 internationally acclaimed directors shot, after commissioning by the Thessaloniki International Film Festival, a short film at home, making their own timely comment on the new reality that we live in. The project is inspired by the book “Species of Spaces” by the French novelist, filmmaker, documentalist, and essayist, Georges Perec and the days of quarantine. The idea is to create a film at home, using the environment, the people or the animals in that space. The only outdoor areas that may be used are outdoor living spaces, such as the terrace, the garden, the balcony and the stairwell. “Family” is Teona Strugar Mitevska’s submission.",3.158,en,2020-05-12,[],https://www.filmfestival.gr/en/stay-home/spaces3,,0,
703203,0.0,0,Don't lose heart - a letter to Yorgos,[99],"In “Spaces #3”, 7 internationally acclaimed directors shot, after commissioning by the Thessaloniki International Film Festival, a short film at home, making their own timely comment on the new reality that we live in. The project is inspired by the book “Species of Spaces” by the French novelist, filmmaker, documentalist, and essayist, Georges Perec and the days of quarantine. The idea is to create a film at home, using the environment, the people or the animals in that space. The only outdoor areas that may be used are outdoor living spaces, such as the terrace, the garden, the balcony and the stairwell. “Don't lose heart - a letter to Yorgos” is Nanouk Leopold’s submission.",3.158,en,2020-05-12,[],https://www.filmfestival.gr/en/stay-home/spaces3,,0,
667177,5.9,6,Dead Earth,"[28, 18, 27, 53]","In a post-apocalyptic world, two young women cling to life in an abandoned resort. They must survive in silence, in mortal fear of attracting the hordes of undead that roam the Earth. When their compound runs out of fuel, they are forced into the countryside to find gas, resulting in a nightmarish encounter with survivors. However, that is nothing compared to the horrors that await them back at home, leading to a deadly confrontation with the evil that surrounds them.",5.138,en,2020-01-28,[72408],,tt6391282,0,
574089,6.8,6,Loop,"[16, 10751]","A non-verbal, autistic girl and a chatty boy are partnered on a canoeing trip. To complete their journey across an urban lake, they must both learn how the other experiences the world.",3.12,en,2020-01-10,[3],,tt9536836,0,
661728,6.1,7,Tom Papa: You're Doing Great!,[35],"Comedian Tom Papa takes on body image issues, social media, pets, Staten Island, the ""old days"" and more in a special from his home state of New Jersey.",3.666,en,2020-02-04,[49261],https://www.netflix.com/title/81103777,tt11177308,0,
677602,0.0,0,Grand Blue,[35],"Iori’s only dream is to go to college on a remote island—but when he gets roped into the school’s debaucherous, alcohol-indulgent diving club his hope for a sparkling campus life is thrown into chaos.",3.402,ja,2020-05-29,"[109854, 3627]",http://wwws.warnerbros.co.jp/grandblue/sp/,,0,
